latitude,longitude,acq_date,acq_time,confidence
-29.6308,119.8556,12/4/2000,1446,100
-29.6189,119.8677,12/4/2000,1446,100
-29.6205,119.854,12/4/2000,1446,100
-29.622,119.8403,12/4/2000,1446,100
-29.6235,119.8265,12/4/2000,1446,100
-29.6101,119.8524,12/4/2000,1446,100
-29.6117,119.8386,12/4/2000,1446,100
-29.6132,119.8249,12/4/2000,1446,100
-29.6147,119.8111,12/4/2000,1446,100
-29.6126,119.861,12/4/2000,1446,100
-29.6142,119.8473,12/4/2000,1446,100
-29.6158,119.8335,12/4/2000,1446,100
-29.6174,119.8197,12/4/2000,1446,100
-29.6039,119.8457,12/4/2000,1446,100
-29.6055,119.8319,12/4/2000,1446,100
-29.6071,119.8182,12/4/2000,1446,100
-29.6087,119.8044,12/4/2000,1446,100
-29.5952,119.8304,12/4/2000,1446,100
-29.5967,119.8166,12/4/2000,1446,100
-29.5983,119.8028,12/4/2000,1446,100
-27.8381,124.501,12/4/2000,1446,81
-27.8178,124.5723,12/4/2000,1446,88
-27.8258,124.5201,12/4/2000,1446,25
-27.8274,124.5096,12/4/2000,1446,52
-27.8289,124.4992,12/4/2000,1446,27
-27.8091,124.5061,12/4/2000,1446,80
-27.8107,124.4956,12/4/2000,1446,60
-26.4976,125.7985,12/4/2000,1447,46
-26.4995,125.7868,12/4/2000,1447,100
-26.4964,125.7919,12/4/2000,1447,100
-26.4983,125.7801,12/4/2000,1447,53
-26.4385,125.902,12/4/2000,1447,27
-26.4287,125.9,12/4/2000,1447,94
-26.4556,125.7351,12/4/2000,1447,86
-26.419,125.898,12/4/2000,1447,100
-26.4209,125.8861,12/4/2000,1447,100
-26.4092,125.896,12/4/2000,1447,60
-26.4112,125.8841,12/4/2000,1447,100
-26.4325,125.7545,12/4/2000,1447,91
-26.4344,125.7428,12/4/2000,1447,100
-26.4363,125.7311,12/4/2000,1447,69
-26.4034,125.8702,12/4/2000,1447,83
-26.3937,125.8682,12/4/2000,1447,100
-26.391,125.8741,12/4/2000,1447,89
-26.3929,125.8622,12/4/2000,1447,71
-26.3832,125.8602,12/4/2000,1447,87
-26.3735,125.8582,12/4/2000,1447,54
-26.3754,125.8464,12/4/2000,1447,100
-26.3773,125.8346,12/4/2000,1447,50
-26.3657,125.8444,12/4/2000,1447,100
-26.3676,125.8326,12/4/2000,1447,100
-26.356,125.8424,12/4/2000,1447,36
-24.8474,128.6739,12/4/2000,1447,21
-24.8458,128.6152,12/4/2000,1447,48
-25.397,121.1699,12/4/2000,1447,60
-25.2513,121.1506,12/4/2000,1447,79
-25.2025,121.464,12/4/2000,1447,81
-25.2752,120.627,12/4/2000,1447,76
-25.2766,120.6161,12/4/2000,1447,66
-25.278,120.6052,12/4/2000,1447,76
-25.2724,120.2658,12/4/2000,1447,55
-25.2696,120.2591,12/4/2000,1447,66
-25.0094,121.7984,12/4/2000,1447,93
-25.0017,121.7868,12/4/2000,1447,34
-24.994,121.7752,12/4/2000,1447,63
-25.1432,120.5667,12/4/2000,1447,34
-25.1463,120.5056,12/4/2000,1447,53
-24.9714,121.7451,12/4/2000,1447,100
-24.9623,121.7435,12/4/2000,1447,54
-24.9637,121.7335,12/4/2000,1447,92
-25.0993,120.4199,12/4/2000,1447,56
-24.7291,121.8356,12/4/2000,1447,81
-24.7205,121.7626,12/4/2000,1447,82
-24.7219,121.7526,12/4/2000,1447,63
-24.9131,120.03,12/4/2000,1447,89
-24.9146,120.0187,12/4/2000,1447,78
-24.7164,119.4089,12/4/2000,1447,34
-24.6883,119.3063,12/4/2000,1447,80
-24.6373,119.3913,12/4/2000,1447,25
-24.6304,119.3653,12/4/2000,1447,70
-24.6189,119.3759,12/4/2000,1447,69
-24.6204,119.3638,12/4/2000,1447,65
-23.7758,119.3793,12/4/2000,1447,83
-23.7772,119.3675,12/4/2000,1447,81
-23.7688,119.3542,12/4/2000,1447,91
-23.7703,119.3424,12/4/2000,1447,100
-23.7717,119.3305,12/4/2000,1447,91
-22.0676,124.2848,12/4/2000,1448,47
-22.3767,118.5248,12/4/2000,1448,88
-22.3781,118.5123,12/4/2000,1448,100
-22.3796,118.5,12/4/2000,1448,100
-22.3811,118.4874,12/4/2000,1448,100
-22.3791,118.5187,12/4/2000,1448,100
-22.3806,118.5065,12/4/2000,1448,100
-22.3822,118.4941,12/4/2000,1448,100
-22.3837,118.4815,12/4/2000,1448,77
-22.369,118.5173,12/4/2000,1448,91
-22.3705,118.5045,12/4/2000,1448,100
-22.3721,118.492,12/4/2000,1448,82
-22.3603,118.5032,12/4/2000,1448,100
-22.3619,118.4905,12/4/2000,1448,100
-22.5651,116.4477,12/4/2000,1448,41
-22.567,116.4302,12/4/2000,1448,100
-21.3591,118.6329,12/4/2000,1448,97
-21.3583,118.6391,12/4/2000,1448,98
-21.3484,118.6376,12/4/2000,1448,83
-21.3499,118.6257,12/4/2000,1448,57
-20.4051,123.7223,12/4/2000,1448,86
-20.4067,123.7116,12/4/2000,1448,100
-20.4084,123.701,12/4/2000,1448,88
-20.3956,123.7206,12/4/2000,1448,100
-20.3972,123.7099,12/4/2000,1448,100
-20.3496,123.8889,12/4/2000,1448,87
-20.345,123.8928,12/4/2000,1448,94
-20.3113,123.9203,12/4/2000,1448,90
-21.1808,117.6018,12/4/2000,1448,100
-21.1596,117.5987,12/4/2000,1448,86
-21.149,117.5971,12/4/2000,1448,76
-21.0737,117.5536,12/4/2000,1448,82
-20.518,118.4512,12/4/2000,1448,66
-19.794,122.0977,12/4/2000,1448,33
-19.7455,122.0541,12/4/2000,1448,92
-19.8078,121.6238,12/4/2000,1448,24
-19.8098,121.3514,12/4/2000,1448,80
-19.8112,121.3418,12/4/2000,1448,93
-19.7978,121.3722,12/4/2000,1448,96
-19.7991,121.3627,12/4/2000,1448,47
-19.8005,121.3532,12/4/2000,1448,65
-18.7794,122.8529,12/4/2000,1449,26
-18.7546,122.8903,12/4/2000,1449,76
-25.9933,151.3315,12/5/2000,5,47
-25.9616,150.3295,12/5/2000,5,67
-25.9644,150.345,12/5/2000,5,92
-25.9754,150.3426,12/5/2000,5,100
-26.0696,149.2745,12/5/2000,5,65
-26.0814,149.2717,12/5/2000,5,55
-26.0744,149.2664,12/5/2000,5,76
-26.0862,149.2637,12/5/2000,5,75
-26.0897,149.2819,12/5/2000,5,76
-26.1586,148.2104,12/5/2000,5,25
-26.5064,149.7626,12/5/2000,5,66
-26.1571,147.5387,12/5/2000,5,69
-26.1656,147.5118,12/5/2000,5,20
-26.1704,147.5355,12/5/2000,5,35
-26.8772,151.3198,12/5/2000,5,93
-27.116,152.5364,12/5/2000,5,59
-26.8554,150.9119,12/5/2000,5,79
-27.0307,150.2839,12/5/2000,5,88
-27.0415,150.2815,12/5/2000,5,94
-26.7221,148.3182,12/5/2000,5,39
-27.6239,153.4294,12/5/2000,5,56
-26.7226,148.3123,12/5/2000,5,32
-27.442,152.1575,12/5/2000,5,70
-27.3705,148.7357,12/5/2000,6,88
-27.3746,148.7289,12/5/2000,6,86
-27.3782,148.7475,12/5/2000,6,74
-27.6091,149.9006,12/5/2000,6,63
-28.1294,152.5461,12/5/2000,6,79
-28.1312,152.5569,12/5/2000,6,58
-28.1349,152.5497,12/5/2000,6,52
-28.0977,150.5473,12/5/2000,6,70
-28.1003,150.5613,12/5/2000,6,84
-28.6578,152.0039,12/5/2000,6,72
-28.6597,152.0156,12/5/2000,6,74
-28.857,151.8328,12/5/2000,6,49
-31.9418,152.4948,12/5/2000,7,53
-34.4631,150.8835,12/5/2000,7,64
-42.2522,147.665,12/5/2000,10,73
-42.6263,147.3318,12/5/2000,10,77
-42.7388,146.5118,12/5/2000,10,82
-42.7415,146.5264,12/5/2000,10,40
-42.7487,146.5086,12/5/2000,10,76
-17.0206,140.9962,12/5/2000,141,27
-17.726,141.403,12/5/2000,141,67
-17.7291,141.4333,12/5/2000,141,50
-17.953,140.119,12/5/2000,141,56
-17.9583,140.1681,12/5/2000,141,43
-17.9609,140.1928,12/5/2000,141,80
-17.9857,140.2908,12/5/2000,141,80
-17.9884,140.316,12/5/2000,141,75
-17.9924,140.3089,12/5/2000,141,76
-18.0472,140.1511,12/5/2000,141,60
-18.0671,140.0745,12/5/2000,141,62
-18.4202,139.9859,12/5/2000,141,79
-18.4258,139.9798,12/5/2000,141,63
-18.7748,139.0922,12/5/2000,142,86
-18.7854,139.0696,12/5/2000,142,70
-18.7878,139.0906,12/5/2000,142,92
-18.8008,139.089,12/5/2000,142,54
-18.7725,139.0858,12/5/2000,142,42
-18.7747,139.1069,12/5/2000,142,58
-18.7855,139.0842,12/5/2000,142,94
-18.7878,139.1053,12/5/2000,142,49
-18.7986,139.0826,12/5/2000,142,80
-19.2565,142.739,12/5/2000,142,34
-19.3092,139.8247,12/5/2000,142,76
-19.301,139.8201,12/5/2000,142,20
-19.3149,139.8185,12/5/2000,142,59
-19.3849,139.7547,12/5/2000,142,39
-19.4679,139.7452,12/5/2000,142,81
-19.6284,139.0807,12/5/2000,142,67
-19.6518,139.302,12/5/2000,142,54
-19.8258,138.9799,12/5/2000,142,63
-19.9323,139.5885,12/5/2000,142,45
-19.9348,139.6123,12/5/2000,142,59
-19.9487,139.611,12/5/2000,142,62
-19.9409,139.605,12/5/2000,142,83
-19.9912,139.8237,12/5/2000,142,38
-20.0236,139.5952,12/5/2000,142,54
-20.0348,139.57,12/5/2000,142,83
-20.0374,139.5941,12/5/2000,142,64
-20.0275,139.5653,12/5/2000,142,78
-20.0299,139.5891,12/5/2000,142,87
-21.0024,139.9864,12/5/2000,142,46
-23.0568,131.4637,12/5/2000,143,97
-23.0657,131.4622,12/5/2000,143,42
-24.8902,129.0518,12/5/2000,144,76
-24.8352,128.6528,12/5/2000,144,88
-24.8428,128.6402,12/5/2000,144,100
-24.8446,128.6511,12/5/2000,144,100
-24.8505,128.6277,12/5/2000,144,34
-23.7726,119.3021,12/5/2000,144,68
-23.7831,119.348,12/5/2000,144,83
-23.7903,119.2972,12/5/2000,144,56
-23.8007,119.3434,12/5/2000,144,82
-23.7872,119.2899,12/5/2000,144,31
-23.798,119.336,12/5/2000,144,83
-23.8157,119.3316,12/5/2000,144,58
-25.6527,127.2799,12/5/2000,144,96
-25.6548,127.2923,12/5/2000,144,87
-25.6563,127.2404,12/5/2000,144,69
-25.6584,127.2529,12/5/2000,144,100
-25.6605,127.2654,12/5/2000,144,100
-25.6626,127.2778,12/5/2000,144,95
-25.6663,127.2384,12/5/2000,144,100
-25.6684,127.2509,12/5/2000,144,100
-25.6705,127.2633,12/5/2000,144,100
-25.6784,127.2488,12/5/2000,144,78
-24.7254,121.8169,12/5/2000,144,93
-24.7426,121.7498,12/5/2000,144,78
-24.7609,121.8392,12/5/2000,144,61
-24.773,121.8981,12/5/2000,144,100
-24.7791,121.9276,12/5/2000,144,81
-24.7876,121.8944,12/5/2000,144,81
-24.7237,121.8102,12/5/2000,144,83
-24.73,121.8398,12/5/2000,144,55
-24.7404,121.7433,12/5/2000,144,78
-24.7594,121.8325,12/5/2000,144,40
-24.7719,121.8913,12/5/2000,144,100
-24.7781,121.9207,12/5/2000,144,95
-24.7679,121.7993,12/5/2000,144,28
-24.7865,121.8876,12/5/2000,144,83
-24.7927,121.917,12/5/2000,144,62
-24.7763,121.7658,12/5/2000,144,69
-24.795,121.8546,12/5/2000,144,100
-24.8011,121.884,12/5/2000,144,92
-24.7911,121.7622,12/5/2000,144,81
-24.9499,121.7098,12/5/2000,144,85
-24.9584,121.6763,12/5/2000,144,86
-24.9647,121.7061,12/5/2000,144,88
-24.9979,121.7911,12/5/2000,144,41
-24.6075,119.3108,12/5/2000,144,62
-25.1527,121.869,12/5/2000,144,65
-25.1521,121.8621,12/5/2000,144,74
-24.6062,119.3034,12/5/2000,144,69
-24.6439,119.3886,12/5/2000,144,25
-24.722,119.411,12/5/2000,144,54
-24.7225,119.4055,12/5/2000,144,79
-24.72,119.3139,12/5/2000,144,28
-24.8956,120.0961,12/5/2000,144,75
-25.1867,121.4389,12/5/2000,144,58
-24.7372,119.3088,12/5/2000,144,100
-24.747,119.3523,12/5/2000,144,82
-24.7447,119.2608,12/5/2000,144,92
-24.7544,119.3039,12/5/2000,144,100
-24.7642,119.3474,12/5/2000,144,36
-24.9113,120.0095,12/5/2000,144,81
-24.9199,120.0485,12/5/2000,144,63
-25.21,121.4003,12/5/2000,144,70
-24.9278,120.0051,12/5/2000,144,74
-25.2442,121.4889,12/5/2000,144,80
-25.0576,120.5262,12/5/2000,144,59
-24.8993,120.0873,12/5/2000,144,52
-24.7362,119.3013,12/5/2000,144,100
-24.7462,119.3446,12/5/2000,144,93
-25.2066,121.3941,12/5/2000,144,53
-24.7435,119.2534,12/5/2000,144,81
-24.7534,119.2963,12/5/2000,144,100
-24.7634,119.3397,12/5/2000,144,87
-24.9146,120.001,12/5/2000,144,81
-24.9234,120.0399,12/5/2000,144,75
-25.2415,121.4826,12/5/2000,144,61
-24.9311,119.9966,12/5/2000,144,39
-25.0481,120.5212,12/5/2000,144,70
-25.056,120.5569,12/5/2000,144,50
-25.2564,121.4788,12/5/2000,144,64
-25.2383,121.3205,12/5/2000,144,74
-25.2449,121.3517,12/5/2000,144,81
-25.2516,121.3827,12/5/2000,144,67
-25.2581,121.4135,12/5/2000,144,82
-25.0954,120.5839,12/5/2000,144,89
-25.2533,121.3167,12/5/2000,144,96
-25.2599,121.3479,12/5/2000,144,100
-25.2666,121.379,12/5/2000,144,100
-25.2731,121.4098,12/5/2000,144,100
-25.2796,121.4404,12/5/2000,144,23
-25.286,121.471,12/5/2000,144,46
-25.2683,121.3127,12/5/2000,144,98
-25.275,121.3441,12/5/2000,144,100
-25.2816,121.3754,12/5/2000,144,100
-25.2834,121.309,12/5/2000,144,100
-25.29,121.3403,12/5/2000,144,100
-25.1042,120.3916,12/5/2000,144,71
-25.1121,120.4279,12/5/2000,144,42
-25.1202,120.3872,12/5/2000,144,77
-25.1738,120.6377,12/5/2000,144,98
-25.2648,121.3075,12/5/2000,144,88
-25.2716,121.3388,12/5/2000,144,100
-25.2785,121.37,12/5/2000,144,100
-25.2799,121.3038,12/5/2000,144,100
-25.2867,121.3351,12/5/2000,144,100
-25.2935,121.3663,12/5/2000,144,78
-25.2949,121.3,12/5/2000,144,84
-25.3017,121.3313,12/5/2000,144,87
-25.1106,120.3844,12/5/2000,144,55
-25.1658,120.6341,12/5/2000,144,89
-25.1735,120.669,12/5/2000,144,63
-25.1266,120.3799,12/5/2000,144,71
-25.1505,120.4884,12/5/2000,144,43
-25.1583,120.5241,12/5/2000,144,44
-25.1816,120.6301,12/5/2000,144,85
-25.1345,120.339,12/5/2000,144,44
-25.1426,120.3755,12/5/2000,144,77
-25.2207,120.6571,12/5/2000,144,55
-25.3282,121.1579,12/5/2000,144,55
-25.2679,120.6448,12/5/2000,144,75
-25.1647,120.4389,12/5/2000,144,15
-25.1728,120.4747,12/5/2000,144,23
-25.2754,120.6351,12/5/2000,144,90
-25.3631,121.0387,12/5/2000,144,66
-26.9742,129.8179,12/5/2000,144,77
-26.9757,129.828,12/5/2000,144,86
-26.9772,129.8381,12/5/2000,144,100
-26.9787,129.8481,12/5/2000,144,100
-25.291,120.6306,12/5/2000,144,77
-25.4061,121.1638,12/5/2000,144,68
-26.9847,129.8263,12/5/2000,144,51
-26.9862,129.8364,12/5/2000,144,100
-26.9877,129.8465,12/5/2000,144,100
-25.2991,120.5913,12/5/2000,144,15
-25.3067,120.6265,12/5/2000,144,31
-25.299,120.6227,12/5/2000,144,61
-26.3894,125.8635,12/5/2000,144,49
-25.3228,120.2745,12/5/2000,144,82
-26.4535,125.9103,12/5/2000,144,22
-26.4409,125.7133,12/5/2000,144,94
-26.4436,125.7282,12/5/2000,144,92
-25.3124,120.2698,12/5/2000,144,77
-26.4393,125.6913,12/5/2000,144,70
-26.442,125.7063,12/5/2000,144,100
-26.4448,125.7212,12/5/2000,144,100
-26.4475,125.7361,12/5/2000,144,42
-26.4745,125.8838,12/5/2000,144,56
-26.4501,125.6889,12/5/2000,144,100
-26.4529,125.7039,12/5/2000,144,100
-26.4556,125.7188,12/5/2000,144,38
-26.4826,125.8668,12/5/2000,144,31
-26.4852,125.8814,12/5/2000,144,59
-26.4664,125.7164,12/5/2000,144,100
-26.48,125.729,12/5/2000,144,71
-26.4934,125.8033,12/5/2000,144,43
-26.4961,125.8181,12/5/2000,144,81
-26.4881,125.7117,12/5/2000,144,83
-26.4908,125.7266,12/5/2000,144,95
-26.4935,125.7415,12/5/2000,144,100
-26.4962,125.7565,12/5/2000,144,81
-26.4988,125.7713,12/5/2000,144,89
-26.5015,125.7861,12/5/2000,144,84
-26.5042,125.801,12/5/2000,144,80
-26.5016,125.7242,12/5/2000,144,66
-26.5043,125.7392,12/5/2000,144,100
-26.507,125.7541,12/5/2000,144,89
-26.5096,125.769,12/5/2000,144,100
-27.8113,124.5357,12/5/2000,145,77
-27.8177,124.5695,12/5/2000,145,73
-27.8227,124.533,12/5/2000,145,78
-27.8276,124.4961,12/5/2000,145,100
-27.8309,124.5131,12/5/2000,145,80
-27.839,124.4932,12/5/2000,145,100
-27.8422,124.5104,12/5/2000,145,81
-29.2216,123.0676,12/5/2000,145,61
-29.2256,123.0878,12/5/2000,145,52
-30.8687,121.4994,12/5/2000,145,72
-20.7556,118.2076,12/5/2000,321,63
-21.2136,117.6599,12/5/2000,321,35
-21.248,117.6575,12/5/2000,321,63
-21.2652,117.6561,12/5/2000,321,66
-21.2824,117.6545,12/5/2000,321,36
-21.1952,116.478,12/5/2000,321,80
-21.2892,117.5326,12/5/2000,321,26
-21.2927,117.5728,12/5/2000,321,54
-21.2961,117.6123,12/5/2000,321,77
-21.2996,117.6534,12/5/2000,321,75
-21.3063,117.531,12/5/2000,321,29
-21.3097,117.5706,12/5/2000,321,91
-21.313,117.6087,12/5/2000,321,68
-21.2268,116.4752,12/5/2000,321,77
-21.3267,117.568,12/5/2000,321,89
-21.3302,117.6077,12/5/2000,321,100
-21.3339,117.6494,12/5/2000,321,60
-21.2363,116.4083,12/5/2000,321,94
-21.3438,117.5664,12/5/2000,321,100
-21.3473,117.6061,12/5/2000,321,100
-21.1893,116.4734,12/5/2000,321,65
-21.2851,117.6492,12/5/2000,321,52
-21.2959,117.5672,12/5/2000,321,73
-21.299,117.6063,12/5/2000,321,71
-21.3023,117.6476,12/5/2000,321,62
-21.2209,116.4702,12/5/2000,321,55
-21.313,117.565,12/5/2000,321,87
-21.316,117.6034,12/5/2000,321,72
-21.2308,116.4032,12/5/2000,321,93
-21.3299,117.5622,12/5/2000,321,94
-21.3332,117.6022,12/5/2000,321,100
-21.3366,117.6434,12/5/2000,321,81
-21.347,117.5604,12/5/2000,321,86
-21.3503,117.6002,12/5/2000,321,94
-21.2683,116.466,12/5/2000,321,71
-21.4525,116.337,12/5/2000,321,82
-21.4624,116.3292,12/5/2000,321,65
-21.9116,117.2694,12/5/2000,321,72
-21.7937,115.8045,12/5/2000,321,57
-21.7967,115.8349,12/5/2000,321,78
-21.8059,115.7728,12/5/2000,321,100
-21.8089,115.803,12/5/2000,321,37
-21.7942,115.8283,12/5/2000,321,72
-21.9157,117.2613,12/5/2000,321,55
-21.8038,115.7662,12/5/2000,321,100
-21.8066,115.7963,12/5/2000,321,88
-21.8093,115.8266,12/5/2000,321,83
-21.819,115.7646,12/5/2000,321,72
-21.8313,115.7333,12/5/2000,321,80
-21.8341,115.763,12/5/2000,321,94
-21.8397,115.8235,12/5/2000,321,45
-22.1316,116.0589,12/5/2000,321,92
-22.1345,116.0908,12/5/2000,321,83
-22.1471,116.0574,12/5/2000,321,76
-22.15,116.0893,12/5/2000,321,84
-22.1426,116.0511,12/5/2000,321,87
-22.1453,116.083,12/5/2000,321,90
-22.2259,116.1075,12/5/2000,321,73
-22.2415,116.106,12/5/2000,321,87
-22.2369,116.1011,12/5/2000,321,88
-22.3391,115.7056,12/5/2000,321,48
-22.5403,116.4287,12/5/2000,321,67
-22.5562,116.4262,12/5/2000,321,79
-22.5488,116.4207,12/5/2000,321,82
-22.5515,116.4541,12/5/2000,321,81
-22.5838,115.5785,12/5/2000,321,82
-22.5823,115.5732,12/5/2000,321,81
-22.8147,118.02,12/5/2000,321,82
-22.9247,117.8215,12/5/2000,321,81
-22.9247,117.8159,12/5/2000,321,81
-22.9242,115.3644,12/5/2000,322,55
-23.1803,115.8824,12/5/2000,322,64
-23.2041,115.976,12/5/2000,322,28
-23.2112,115.8785,12/5/2000,322,95
-23.214,115.9095,12/5/2000,322,96
-23.2197,115.9746,12/5/2000,322,66
-23.2267,115.8767,12/5/2000,322,100
-23.2295,115.9078,12/5/2000,322,100
-23.2068,115.872,12/5/2000,322,82
-23.2094,115.9035,12/5/2000,322,89
-23.2223,115.8698,12/5/2000,322,93
-23.2249,115.9013,12/5/2000,322,100
-23.2275,115.933,12/5/2000,322,34
-24.2266,115.8133,12/5/2000,322,70
-24.2422,115.8118,12/5/2000,322,90
-24.2373,115.8069,12/5/2000,322,79
-24.2529,115.8054,12/5/2000,322,86
-31.7465,116.04,12/5/2000,324,73
-31.7487,116.0351,12/5/2000,324,72
-28.3643,151.4326,12/5/2000,1212,47
-28.3478,151.4308,12/5/2000,1212,22
-28.3504,151.3907,12/5/2000,1212,19
-28.3587,151.4248,12/5/2000,1212,85
-26.9758,150.8196,12/5/2000,1212,30
-26.0714,150.4773,12/5/2000,1212,50
-26.0542,150.476,12/5/2000,1212,56
-26.0691,150.4704,12/5/2000,1212,71
-24.895,150.1676,12/5/2000,1213,42
-22.3698,146.1331,12/5/2000,1352,64
-22.3639,146.1245,12/5/2000,1352,28
-21.2449,144.9552,12/5/2000,1352,72
-21.1387,139.8098,12/5/2000,1352,42
-21.1328,139.8164,12/5/2000,1352,63
-21.0115,140.3384,12/5/2000,1352,80
-20.7334,139.4792,12/5/2000,1352,95
-20.739,139.4743,12/5/2000,1352,86
-20.7286,139.4723,12/5/2000,1352,75
-20.2465,139.4034,12/5/2000,1353,100
-20.2487,139.39,12/5/2000,1353,60
-20.236,139.4014,12/5/2000,1353,100
-20.2382,139.388,12/5/2000,1353,72
-19.9917,139.8248,12/5/2000,1353,62
-20.0186,139.5986,12/5/2000,1353,71
-20.021,139.5846,12/5/2000,1353,68
-20.03,139.169,12/5/2000,1353,74
-20.0196,139.1672,12/5/2000,1353,88
-19.9363,139.6055,12/5/2000,1353,82
-20.0092,139.1653,12/5/2000,1353,84
-19.3366,142.9143,12/5/2000,1353,53
-19.9257,139.6033,12/5/2000,1353,96
-19.9657,139.1702,12/5/2000,1353,36
-19.8177,139.897,12/5/2000,1353,80
-19.785,139.8902,12/5/2000,1353,82
-19.7023,140.0361,12/5/2000,1353,64
-19.9233,138.6236,12/5/2000,1353,100
-19.9252,138.6116,12/5/2000,1353,100
-19.9132,138.6218,12/5/2000,1353,67
-19.9152,138.6097,12/5/2000,1353,96
-19.8368,138.9628,12/5/2000,1353,100
-19.8389,138.9503,12/5/2000,1353,71
-19.8118,138.9389,12/5/2000,1353,72
-19.777,138.9582,12/5/2000,1353,74
-19.7232,139.0926,12/5/2000,1353,68
-19.6829,139.2057,12/5/2000,1353,95
-19.6591,139.2827,12/5/2000,1353,48
-19.6503,139.3026,12/5/2000,1353,83
-19.6525,139.2893,12/5/2000,1353,71
-19.6546,139.2761,12/5/2000,1353,62
-19.6398,139.3006,12/5/2000,1353,100
-19.6469,139.1257,12/5/2000,1353,85
-19.6365,139.1237,12/5/2000,1353,83
-19.6387,139.1108,12/5/2000,1353,100
-19.6283,139.1089,12/5/2000,1353,76
-19.6347,139.0703,12/5/2000,1353,53
-19.6368,139.0575,12/5/2000,1353,90
-19.6243,139.0683,12/5/2000,1353,90
-19.6264,139.0555,12/5/2000,1353,95
-19.6286,139.0428,12/5/2000,1353,100
-19.6307,139.03,12/5/2000,1353,73
-19.6118,139.0792,12/5/2000,1353,84
-19.614,139.0664,12/5/2000,1353,95
-19.6161,139.0536,12/5/2000,1353,100
-19.6182,139.0408,12/5/2000,1353,100
-19.6204,139.028,12/5/2000,1353,100
-19.6036,139.0645,12/5/2000,1353,100
-19.6057,139.0517,12/5/2000,1353,100
-19.6079,139.0388,12/5/2000,1353,100
-19.61,139.0261,12/5/2000,1353,100
-19.6063,139.0719,12/5/2000,1353,93
-19.6083,139.059,12/5/2000,1353,100
-19.6104,139.0461,12/5/2000,1353,100
-19.6124,139.0333,12/5/2000,1353,100
-19.6145,139.0206,12/5/2000,1353,71
-19.6,139.0443,12/5/2000,1353,67
-19.6021,139.0314,12/5/2000,1353,100
-19.3735,139.797,12/5/2000,1353,75
-19.3722,139.7373,12/5/2000,1353,79
-19.3443,139.8364,12/5/2000,1353,72
-19.3467,139.8218,12/5/2000,1353,93
-19.3139,139.8155,12/5/2000,1353,78
-19.4889,138.6442,12/5/2000,1353,62
-18.8631,142.1327,12/5/2000,1353,19
-18.6891,141.7109,12/5/2000,1353,61
-27.7646,124.4646,12/5/2000,1529,97
-27.7653,124.4603,12/5/2000,1529,97
-25.2817,120.6585,12/5/2000,1530,80
-25.2873,120.6311,12/5/2000,1530,82
-25.2083,120.3466,12/5/2000,1530,99
-25.2138,120.3201,12/5/2000,1530,98
-25.2199,120.3434,12/5/2000,1530,100
-25.2252,120.3167,12/5/2000,1530,26
-25.2059,120.3395,12/5/2000,1530,31
-24.8318,121.8421,12/5/2000,1530,98
-24.8392,121.8076,12/5/2000,1530,100
-24.8086,121.8727,12/5/2000,1530,100
-24.8161,121.8379,12/5/2000,1530,98
-24.8235,121.8035,12/5/2000,1530,72
-24.8384,121.7349,12/5/2000,1530,100
-24.8301,121.6972,12/5/2000,1530,100
-24.8374,121.6634,12/5/2000,1530,100
-24.8164,121.8696,12/5/2000,1530,94
-24.8237,121.8348,12/5/2000,1530,100
-24.8309,121.8003,12/5/2000,1530,100
-24.8367,121.6937,12/5/2000,1530,100
-24.8212,121.6896,12/5/2000,1530,38
-24.8283,121.6559,12/5/2000,1530,69
-25.0178,120.3714,12/5/2000,1530,67
-25.0159,120.3645,12/5/2000,1530,72
-24.7736,119.3589,12/5/2000,1530,76
-24.7787,119.2631,12/5/2000,1530,73
-24.7838,119.2588,12/5/2000,1530,33
-24.7263,119.3415,12/5/2000,1530,54
-23.3396,116.1325,12/5/2000,1530,26
-23.3287,116.1302,12/5/2000,1530,100
-23.3314,116.1151,12/5/2000,1530,100
-23.3178,116.1278,12/5/2000,1531,99
-23.3309,116.0538,12/5/2000,1531,20
-23.3172,116.1218,12/5/2000,1531,41
-23.3297,116.0479,12/5/2000,1531,30
-23.2345,116.0134,12/5/2000,1531,87
-23.2331,116.0065,12/5/2000,1531,77
-23.2222,116.0042,12/5/2000,1531,66
-23.242,115.8884,12/5/2000,1531,100
-23.214,115.987,12/5/2000,1531,76
-22.8354,118.034,12/5/2000,1531,63
-23.2014,115.8656,12/5/2000,1531,89
-23.0102,115.9033,12/5/2000,1531,40
-23.0126,115.8892,12/5/2000,1531,100
-23.0018,115.8871,12/5/2000,1531,100
-22.3944,118.5395,12/5/2000,1531,50
-22.3989,118.5166,12/5/2000,1531,81
-22.9743,115.3858,12/5/2000,1531,100
-22.9767,115.3723,12/5/2000,1531,100
-22.9697,115.3785,12/5/2000,1531,100
-22.9719,115.365,12/5/2000,1531,100
-22.9742,115.3515,12/5/2000,1531,100
-22.9764,115.3381,12/5/2000,1531,100
-22.9786,115.3248,12/5/2000,1531,100
-22.3992,118.534,12/5/2000,1531,76
-22.9592,115.3764,12/5/2000,1531,100
-22.9615,115.3629,12/5/2000,1531,100
-22.9637,115.3494,12/5/2000,1531,100
-22.966,115.3361,12/5/2000,1531,100
-22.9682,115.3227,12/5/2000,1531,100
-22.386,118.5311,12/5/2000,1531,91
